ClosedLoop,55256184.102400005
0,55262988.288000003
0,55263008.192000002
0,55263025.612800002
0,55263042.240000002
0,55263059.660800003
0,55263076.2368
0,55263099.468800001
0,55263122.240000002
0,55263148.595200002
0,55263173.516800001
0,55263199.500800006
0,55263222.246400006
0,55263247.910400003
0,55263280.294399999
0,55263297.676800005
0,55263324.134400003
0,55263347.315200001
0,55263372.185600005
0,55263401.216000006
0,55263422.259199999
0,55263447.385600001
0,55263472.358400002
0,55263500.915200002
0,55263522.854400001
0,55263549.3248
0,55263573.747200005
0,55263599.577600002
0,55263623.782400005
0,55263651.724800006
0,55263672.192000002
0,55263697.408
0,55263726.4384
0,55263749.7984
0,55263772.160000004
0,55263797.542400002
0,55263822.361600004
0,55263847.513599999
0,55263873.203200005
0,55263899.4432
0,55263925.440000005
0,55263948.646400005
0,55263972.249600001
0,55263998.694400005
0,55264022.233600006
0,55264047.347200006
0,55264072.192000002
0,55264097.433600001
0,55264124.761600003
0,55264149.120000005
0,55264174.912
0,55264198.681600004
0,55264224.691200003
0,55264248.064000003
0,55264274.457600005
0,55264299.622400001
0,55264322.342399999
0,55264349.427200004
0,55264372.249600001
0,55264397.440000005
0,55264424.716800004
0,55264447.257600002
0,55264472.281600006
0,55264500.2368
0,55264524.223999999
0,55264549.350400001
0,55264573.772800006
0,55264598.5792
0,55264624.691200003
0,55264648.640000001
0,55264673.190400004
0,55264698.1888
0,55264723.712000005
0,55264748.684799999
0,55264772.979200006
0,55264798.732799999
0,55264823.321600005
0,55264848.499200001
0,55264873.728
0,55264898.009600006
0,55264923.392000005
0,55264948.544
0,55264973.529600002
0,55264999.961600006
0,55265023.5392
0,55265049.024000004
0,55265074.265600003
0,55265099.020800002
0,55265123.968000002
0,55265148.672000006
0,55265173.376000002
0,55265198.860800005
0,55265223.590400003
0,55265249.740800001
0,55265273.305600002
0,55265298.6624
0,55265323.942400001
0,55265349.772800006
0,55265374.387200005
0,55265400.4736
0,55265425.958400004
0,55265451.072000004
0,55265473.958400004
0,55265500.198400006
0,55265528.3072
0,55265547.238400005
0,55265572.198400006
0,55265601.177600004
0,55265626.163200006
0,55265650.483200006
0,55265674.265600003
0,55265699.6096
0,55265722.342399999
0,55265749.824000001
0,55265774.246400006
0,55265797.414400004
0,55265822.246400006
0,55265847.436800003
0,55265872.435200006
0,55265897.510400005
0,55265922.278400004
0,55265947.571200006
