age (weeks)   weight (g) 
2.00000 	 0.43319 
2.13774 	 1.98368 
2.27548 	 3.37718 
2.41322 	 4.63784 
2.55096 	 5.78494 
2.68871 	 6.83413 
2.82645 	 7.79821 
2.96419 	 8.68782 
3.10193 	 9.51181 
3.23967 	 10.27765 
3.37741 	 10.99172 
3.51515 	 11.65942 
3.65289 	 12.28545 
3.79063 	 12.87385 
3.92837 	 13.42814 
4.06612 	 13.95141 
4.20386 	 14.44638 
4.34160 	 14.91545 
4.47934 	 15.36073 
4.61708 	 15.78412 
4.75482 	 16.18731 
4.89256 	 16.57182 
5.03030 	 16.93901 
5.16804 	 17.29010 
5.30579 	 17.62621 
5.44353 	 17.94835 
5.58127 	 18.25744 
5.71901 	 18.55430 
5.85675 	 18.83972 
5.99449 	 19.11437 
6.13223 	 19.37892 
6.26997 	 19.63394 
6.40771 	 19.87998 
6.54545 	 20.11755 
6.68320 	 20.34710 
6.82094 	 20.56906 
6.95868 	 20.78384 
7.09642 	 20.99181 
7.23416 	 21.19330 
7.37190 	 21.38864 
7.50964 	 21.57813 
7.64738 	 21.76204 
7.78512 	 21.94065 
7.92287 	 22.11418 
8.06061 	 22.28288 
8.19835 	 22.44696 
8.33609 	 22.60661 
8.47383 	 22.76204 
8.61157 	 22.91341 
8.74931 	 23.06091 
8.88705 	 23.20467 
9.02479 	 23.34487 
9.16253 	 23.48164 
9.30028 	 23.61510 
9.43802 	 23.74540 
9.57576 	 23.87265 
9.71350 	 23.99697 
9.85124 	 24.11846 
9.98898 	 24.23723 
10.12672 	 24.35337 
10.26446 	 24.46698 
10.40220 	 24.57814 
10.53994 	 24.68695 
10.67769 	 24.79348 
10.81543 	 24.89780 
10.95317 	 25.00000 
11.09091 	 25.10014 
11.22865 	 25.19828 
11.36639 	 25.29449 
11.50413 	 25.38884 
11.64187 	 25.48138 
11.77961 	 25.57216 
11.91736 	 25.66124 
12.05510 	 25.74867 
12.19284 	 25.83451 
12.33058 	 25.91879 
12.46832 	 26.00156 
12.60606 	 26.08286 
12.74380 	 26.16275 
12.88154 	 26.24125 
13.01928 	 26.31841 
13.15702 	 26.39426 
13.29477 	 26.46884 
13.43251 	 26.54218 
13.57025 	 26.61432 
13.70799 	 26.68528 
13.84573 	 26.75511 
13.98347 	 26.82382 
14.12121 	 26.89145 
14.25895 	 26.95802 
14.39669 	 27.02357 
14.53444 	 27.08811 
14.67218 	 27.15167 
14.80992 	 27.21428 
14.94766 	 27.27596 
15.08540 	 27.33672 
15.22314 	 27.39660 
15.36088 	 27.45561 
