-0.0093750003700000008,0.082500003299999999,0,0,1
-0.054440790397368426,0.079342108436842099,0,0.052631578947368418,1
-0.09950658042473684,0.076184213573684212,0,0.10526315789473684,1
-0.14457237045210528,0.073026318710526325,0,0.15789473684210525,1
-0.18963816047947368,0.069868423847368424,0,0.21052631578947367,1
-0.23544408305263156,0.070657897189473684,0,0.26315789473684209,1
-0.28347040326315792,0.083289475147368425,0,0.31578947368421051,1
-0.3314967234736842,0.095921053105263165,0,0.36842105263157893,1
-0.37952304368421053,0.10855263106315789,0,0.42105263157894735,1
-0.4275493638947368,0.12118420902105263,0,0.47368421052631576,1
-0.477713836,0.14460526052631578,0,0.52631578947368418,1
-0.53001646000000002,0.17881578557894739,0,0.57894736842105265,1
-0.58231908399999999,0.2130263106315789,0,0.63157894736842102,1
-0.63462170800000006,0.24723683568421051,0,0.68421052631578949,1
-0.68692433199999992,0.28144736073684207,0,0.73684210526315785,1
-0.73799341284210529,0.34249999357894739,0,0.78947368421052633,1
-0.78865131263157884,0.41249999568421047,0,0.84210526315789469,1
-0.83930921242105261,0.48249999778947367,0,0.89473684210526316,1
-0.88996711221052638,0.55249999989473675,0,0.94736842105263153,1
-0.94062501200000004,0.622500002,0,1,1
-0.010336539056153848,0.082500003299999999,0.02564102564102564,0,1
-0.056367207893428403,0.081940404197143657,0.02564102564102564,0.052631578947368418,1
-0.10207923158482995,0.081440540467645664,0.02564102564102564,0.10526315789473684,1
-0.14805551664357303,0.080897790971964922,0.02564102564102564,0.15789473684210525,1
-0.19464700735399287,0.080233047749537628,0.02564102564102564,0.21052631578947367,1.0000000000000002
-0.2411121025506073,0.083491905163562752,0.02564102564102564,0.26315789473684209,1
-0.28827256320140804,0.09829658844716109,0.02564102564102564,0.31578947368421051,1
-0.33522159481645308,0.1130930221881388,0.02564102564102564,0.36842105263157893,1
-0.38316159815444267,0.12776990590968601,0.02564102564102564,0.42105263157894735,1
-0.4315979439757085,0.14243927110364374,0.02564102564102564,0.47368421052631576,1
-0.48110452173279356,0.16780364227530362,0.02564102564102564,0.52631578947368418,0.99999999999999989
-0.5315588945633184,0.20369324043577539,0.02564102564102564,0.57894736842105265,1
-0.58244815167403463,0.23949009809076699,0.02564102564102564,0.63157894736842102,1
-0.63462915564697209,0.27558448027428106,0.02564102564102564,0.68421052631578949,1
-0.68667130236437235,0.31177124570850195,0.02564102564102564,0.73684210526315785,0.99999999999999989
-0.73606794394144381,0.37241800774462702,0.02564102564102564,0.78947368421052633,1
-0.78357774974558458,0.4407480837926262,0.02564102564102564,0.84210526315789469,1
-0.83217301390485021,0.50953088727585416,0.02564102564102564,0.89473684210526316,1
-0.88201370846115024,0.57889516770188654,0.02564102564102564,0.94736842105263153,1
-0.93100962738461535,0.64788461153846155,0.02564102564102564,1,1
-0.011298077742307693,0.082500003299999999,0.05128205128205128,0,1
-0.057753367852632888,0.084621024867427216,0.05128205128205128,0.052631578947368418,1
-0.10370442655043051,0.086866878084264007,0.05128205128205128,0.10526315789473684,0.99999999999999978
-0.15018775345969743,0.089026919950533856,0.05128205128205128,0.15789473684210525,1.0000000000000002
